MLS #,Stat,Closed Date,Sold Pr,Type,Yr Blt,Street #,Str Name,Area,Zip,ASF,# Rms,# Full Baths,# Half Baths,Bsmt Bth,Beds,Bsmt. Beds,Garage Type,# Garage Spaces,# Parking Spaces,,
09966423,CLSD,7/13/2018,460000,1 Story,1954,7215,LE CLAIRE,76,60077,2900,8,2,1,Yes,3,1,Detached,2,0,,
09824076,CLSD,3/16/2018,450000,1 Story,1954,8156,Kenneth,76,60076,2919,9,2,0,No,3,0,Attached,2,0,,
09953437,CLSD,6/28/2018,540000,2 Stories,1956,5010,Birchwood,76,60077,2940,9,4,0,Yes,5,0,Detached,2,0,,
09806570,CLSD,1/22/2018,710000,Condo,2006,9655,Woods,76,60077,2943,8,2,1,No,3,0,Attached,2,0,,
09764994,CLSD,11/29/2017,458000,2 Stories,1970,5238,Fargo,76,60077,2950,8,2,1,No,4,0,Attached,2.5,0,,
10102994,CLSD,12/14/2018,350000,1 Story,1957,9042,Tripp,76,60076,2955,7,2,1,Yes,3,0,Attached,1,0,,
09511622,CLSD,5/23/2017,401100,2 Stories,1973,9001,Linder,76,60077,2967,8,2,1,Yes,4,0,Attached,2,0,,
09846565,CLSD,3/16/2018,490000,2 Stories,1954,8700,Hamlin,76,60076,2980,9,3,1,Yes,3,0,Detached,1,0,,
09623434,CLSD,12/28/2017,441000,Split Level w/ Sub,UNK,9037,KILDARE,76,60076,3000,9,2,1,No,4,0,Attached,2.5,0,,
09976758,CLSD,10/8/2018,454000,Split Level,1957,4239,Grove,76,60076,3000,10,3,0,Yes,5,0,Attached,1,0,,
09859118,CLSD,5/1/2018,565000,2 Stories,2005,8319,Lowell,76,60076,3000,11,4,0,Yes,3,1,"Attached, Detached",3,0,,
09740932,CLSD,11/13/2017,535000,2 Stories,2005,3833,Dobson,76,60076,3020,9,2,1,No,4,0,Detached,2,0,,
09486371,CLSD,8/1/2017,415000,2 Stories,1958,9011,Kolmar,76,60076,3026,11,2,2,No,4,0,Attached,2,0,,
09390480,CLSD,5/12/2017,428000,2 Stories,2008,4414,Kirk,76,60076,3027,12,4,0,No,5,0,Attached,2,0,,
10013865,CLSD,10/30/2018,515000,1 Story,1956,9432,Keeler,76,60076,3030,9,4,0,Yes,4,0,None,0,3,,
09875127,CLSD,6/28/2018,525000,1 Story,1956,9432,Keeler,76,60076,3030,9,4,0,Yes,4,0,None,0,5,,
09896129,CLSD,7/30/2018,475000,2 Stories,1970,6930,Lorel,76,60077,3056,9,2,1,No,4,0,Attached,2,0,,
09798295,CLSD,12/28/2017,650000,2 Stories,1985,3700,Arcadia,76,60076,3056,10,2,1,No,4,0,Attached,2,0,,
09885711,CLSD,8/27/2018,560000,2 Stories,1953,4349,Bobolink,76,60076,3082,14,4,1,Yes,4,0,Attached,2,0,,
09985121,CLSD,1/11/2019,475000,2 Stories,1886,5309,Oakton,76,60077,3082,11,4,0,Yes,5,0,Detached,3,0,,
09519514,CLSD,7/31/2017,503000,2 Stories,1976,10039,La Crosse,76,60077,3096,9,2,1,No,4,0,Attached,2,0,,
09830946,CLSD,2/28/2018,369000,1 Story,1955,9250,Tripp,76,60076,3128,9,2,0,No,3,0,Detached,1.5,0,,
09925110,CLSD,6/19/2018,410000,1 Story,1954,5248,MADISON,76,60077,3140,8,3,0,Yes,3,1,Attached,2,0,,
10115942,CLSD,2/5/2019,340000,2 Stories,1956,8419,Keeler,76,60076,3155,7,4,0,Yes,4,0,"Attached, Detached",4,0,,
09844132,CLSD,7/31/2018,570000,1 Story,1970,8818,Kolmar,76,60076,3200,9,2,1,No,4,0,Attached,2,0,,
10140876,CLSD,2/15/2019,496000,2 Stories,2004,4630,Fargo,76,60076,3203,7,3,1,Yes,4,0,Attached,2,0,,
09912400,CLSD,8/30/2018,545000,2 Stories,1967,5233,Coyle,76,60077,3239,10,3,1,Yes,4,0,Attached,2.1,0,,
09674249,CLSD,10/10/2017,478000,2 Stories,1966,4923,Farwell,76,60077,3264,12,2,1,No,5,0,Attached,2,0,,
09729981,CLSD,1/22/2018,327000,1 Story,1955,9600,Karlov,76,60076,3275,8,2,0,No,3,0,Attached,2,0,,
10107296,CLSD,10/22/2018,425000,2 Stories,1970,5261,Fargo,76,60077,3300,10,2,1,No,5,0,Attached,2,0,,
09871831,CLSD,9/13/2018,603000,2 Stories,2007,3755,Crain,76,60076,3300,10,3,1,Yes,4,0,Attached,2,0,,
09569937,CLSD,9/1/2017,649000,2 Stories,2005,5108,Jerome,76,60077,3312,11,4,1,Yes,4,0,Attached,2,0,,
09924764,CLSD,8/10/2018,539500,Split Level w/ Sub,1969,6854,Lorel,76,60077,3321,9,2,1,No,4,0,Attached,2,0,,
09836528,CLSD,3/16/2018,437000,2 Stories,1973,5307,FARGO,76,60077,3326,8,2,1,No,4,0,Attached,2,0,,
09929124,CLSD,8/30/2018,869000,2 Stories,2008,8717,Keeler,76,60076,3359,10,4,1,Yes,4,1,Attached,2,0,,
09627468,CLSD,6/29/2017,515000,1 Story,1955,8842,Knox,76,60076,3364,10,3,0,Yes,3,2,Attached,2,0,,
09978366,CLSD,7/25/2018,515000,2 Stories,1966,6902,Lockwood,76,60077,3381,11,2,1,No,4,0,Attached,2,0,,
09777771,CLSD,2/27/2018,700000,2 Stories,2016,8111,Floral,76,60076,3400,10,3,1,Yes,3,1,Attached,2,0,,
09748724,CLSD,5/3/2018,430000,2 Stories,1969,6907,Lorel,76,60077,3429,8,2,2,Yes,4,0,Attached,2,0,,
09785541,CLSD,3/1/2018,575000,2 Stories,1947,8415,Keystone,76,60076,3440,11,4,1,Yes,5,0,Attached,2,0,,
09376026,CLSD,3/17/2017,760000,2 Stories,1946,4229,Lee,76,60076,3455,12,3,1,No,5,0,Attached,2,0,,
09574288,CLSD,5/3/2017,585000,3 Stories,UNK,9828,Kedvale,76,60076,3500,11,5,0,Yes,5,0,Detached,2,0,,
09697177,CLSD,11/27/2017,660500,2 Stories,1956,9504,Lowell,76,60076,3500,13,3,1,Yes,5,0,Detached,3,0,,
09398321,CLSD,3/16/2017,330000,2 Stories,1956,7950,Kedvale,76,60076,3568,11,3,0,No,4,0,None,0,4,,
09408822,CLSD,3/30/2017,365000,2 Stories,1966,8460,Harms,76,60077,3600,10,5,0,Yes,5,0,Attached,2.5,0,,
09479870,CLSD,5/1/2017,505000,2 Stories,1976,4405,BOBOLINK,76,60076,3600,9,2,1,No,4,0,Attached,2.5,0,,
09877114,CLSD,11/19/2018,645000,2 Stories,1954,8727,Harding,76,60076,3650,13,4,1,Yes,5,2,Attached,3,0,,
09637307,CLSD,8/3/2017,677500,2 Stories,1973,4400,Bobolink,76,60076,3650,11,3,1,No,4,0,Attached,2,0,,
09663941,CLSD,12/12/2017,575000,1 Story,1969,4252,Grove,76,60076,3700,8,2,1,No,3,0,Attached,2.5,0,,
09774753,CLSD,4/6/2018,655000,2 Stories,2005,9644,Keeler,76,60076,3700,8,4,1,Yes,4,0,Detached,2.5,0,,
09778200,CLSD,2/20/2018,860000,2 Stories,2017,5142,Pratt,76,60077,3800,8,4,1,No,4,0,Attached,2,2,,
09996557,CLSD,10/19/2018,825000,2 Stories,2006,5121,Birchwood,76,60077,4000,12,4,1,Yes,4,1,Attached,2,0,,
09502005,CLSD,12/14/2017,530000,2 Stories,1941,8321,Karlov,76,60076,4029,10,3,1,No,4,0,Attached,2.1,0,,
09852853,CLSD,3/26/2018,770000,2 Stories,1948,9035,Karlov,76,60076,4200,11,4,1,Yes,5,1,Attached,2,0,,
09909134,CLSD,2/19/2019,620000,2 Stories,1978,3750,Davis,76,60076,4300,12,3,0,No,5,0,Attached,2.5,0,,
09971489,CLSD,11/14/2018,940000,2 Stories,2006,9444,Keeler,76,60076,4300,12,6,0,Yes,5,0,Attached,2,0,,
09892056,CLSD,4/24/2018,460200,2 Stories,1998,9261,Keeler,76,60076,4343,9,3,0,No,5,0,Attached,2,0,,
10028991,CLSD,9/14/2018,610000,Split Level,1955,9101,Kenton,76,60076,4378,14,4,0,No,7,0,Attached,2,2,,
09822245,CLSD,4/13/2018,575000,2 Stories,1967,5244,FARWELL,76,60077,4379,11,3,0,No,5,0,Attached,2,0,,
09501208,CLSD,8/2/2017,790000,2 Stories,2008,9437,Keystone,76,60076,4400,12,4,1,Yes,4,1,Attached,3,0,,
09651364,CLSD,8/15/2017,669000,2 Stories,1960,9136,Samoset,76,60076,4421,12,5,0,No,5,0,Attached,2,0,,
09681553,CLSD,9/4/2017,715000,4+ Stories,1958,9033,Kildare,76,60076,4500,11,4,1,Yes,5,1,Attached,2,0,,
09861963,CLSD,5/25/2018,692500,2 Stories,1998,8716,Gross Point,76,60077,4700,8,3,2,Yes,4,0,Detached,3,0,,
10075409,CLSD,10/31/2018,1175000,2 Stories,2008,5250,Brown,76,60077,4800,14,5,1,Yes,4,1,Detached,3.5,0,,
09743425,CLSD,11/28/2017,1095000,2 Stories,2010,9140,Kildare,76,60076,5000,12,5,2,Yes,5,1,Attached,2,4,,
09583214,CLSD,10/17/2017,895000,Split Level w/ Sub,1959,9045,Tripp,76,60076,5000,12,4,1,No,6,0,Attached,2,0,,
09354671,CLSD,6/22/2017,1100000,2 Stories,2007,4200,Grove,76,60076,5500,13,5,1,Yes,6,0,Attached,2,0,,
09340390,CLSD,6/30/2017,783000,2 Stories,1994,4033,Greenleaf,76,60076,5737,17,4,2,Yes,7,2,Attached,3,0,,
10052360,CLSD,12/3/2018,460000,2 Stories,2007,9822,Kedvale,76,60076,6260,10,4,1,Yes,4,0,Attached,2,0,,
09600453,CLSD,5/8/2018,1324770,2 Stories,2001,8912,Little Elm Bend,76,60076,6400,18,5,1,Yes,6,1,Attached,3,0,,
09128338,CLSD,4/28/2017,745000,2 Stories,1995,4645,Dempster,76,60076,7000,15,3,2,Yes,5,0,Attached,4,0,,
09639892,CLSD,7/20/2017,285000,Split Level,1957,9017,Pottawattami,76,60076,7001,7,2,0,Yes,3,0,None,0,1,,
09749493,CLSD,10/20/2017,420000,Split Level,1957,9017,Pottawattami,76,60076,7001,7,2,1,Yes,3,0,None,0,2,,
09919741,CLSD,7/9/2018,130500,Condo,1953,9021,Lavergne,76,60077,7196,6,1,0,No,2,0,None,0,0,,
09638146,CLSD,10/18/2017,350000,1.5 Story,UNK,3615,Grove,76,60076,7315,7,2,1,Yes,3,0,Attached,1,0,,
09707526,CLSD,9/8/2017,300000,2 Stories,1941,5149,Morse,76,60077,7750,7,1,1,No,3,0,Detached,1,0,,
09843362,CLSD,6/25/2018,140000,Condo,1968,5200,GALITZ,76,60077,13000,5,2,0,No,2,0,None,0,1,,
09576821,CLSD,6/23/2017,171500,1 Story,1954,1108,Whitfield,62,60062,1073,6,1,0,No,3,0,Attached,1,,,
10012242,CLSD,1/25/2019,179100,1 Story,1952,1704,Maple,62,60062,1336,6,2,0,No,3,0,Detached,1,,,Ranch
10096146,CLSD,11/9/2018,206000,1 Story,1959,1013,Longaker,62,60062,1100,7,1,1,Yes,3,0,,,1,,Ranch
10118957,CLSD,12/1/2018,217500,1.5 Story,1955,1707,MARCEE,62,60062,0,7,1,1,Yes,3,0,Attached,1,,,
10057054,CLSD,9/26/2018,222500,1 Story,1954,1042,Whitfield,62,60062,1068,6,1,0,No,3,0,,,,,Bungalow
10112392,CLSD,2/22/2019,222777,1.5 Story,1955,2006,Maplewood,62,60062,1662,8,1,0,No,3,0,Attached,2,,,
09608885,CLSD,6/13/2017,225000,1 Story,1952,334,Chipili,62,60062,1409,7,1,0,No,3,0,,,2,,
09732499,CLSD,9/22/2017,225000,1.5 Story,1961,1684,HIGHLAND,62,60062,1247,9,1,1,Yes,3,0,Attached,1,,,
10161552,CLSD,2/5/2019,227000,1 Story,1960,4040,Timberlane,62,60062,1440,6,1,1,No,3,0,Attached,2,,,Ranch
09661870,CLSD,7/20/2017,232250,1.5 Story,1955,1726,Ferndale,62,60062,0,8,2,0,Yes,3,0,Attached,1,,,Bi-Level
09589234,CLSD,9/28/2017,235000,1.5 Story,1956,3484,MEADOW,62,60062,1018,6,1,0,No,3,0,Attached,1,,,Bi-Level
09826613,CLSD,2/22/2018,235000,1 Story,1973,2515,Dundee,62,60062,1310,6,1,1,No,3,0,Detached,2,3,,American 4-Sq.
09738711,CLSD,11/16/2018,240000,1.5 Story,1949,1433,Church,62,60062,1360,6,1,0,No,3,0,Detached,1,,,
09409291,CLSD,3/30/2017,250000,1 Story,1956,1780,Prairie,62,60062,1414,7,1,0,No,3,0,Detached,1,,,
09566233,CLSD,7/4/2017,250000,1 Story,1957,970,Shermer,62,60062,1252,5,1,0,No,3,0,Detached,2,,,
09622482,CLSD,10/26/2017,250000,"1 Story, Tear Down",1953,2428,Center,62,60062,1459,4,1,1,No,4,0,Detached,1.5,,,
10067324,CLSD,12/27/2018,250000,2 Stories,1948,2218,Walters,62,60062,1120,6,1,1,No,3,0,Detached,2,,,
09849334,CLSD,4/25/2018,255000,1 Story,1957,1253,Sunset Ridge,62,60062,14630,7,3,0,No,4,0,Attached,1,,,
10096240,CLSD,12/3/2018,260000,2 Stories,1950,2184,Techny,62,60062,1464,8,1,1,No,4,0,Attached,2,,,Cape Cod
09591525,CLSD,8/18/2017,265000,1 Story,1954,405,Marshall,62,60062,1357,7,2,0,No,2,0,Detached,2,6,,Ranch
09764595,CLSD,10/31/2017,265125,1 Story,1961,3660,Whirlaway,62,60062,1836,6,2,0,No,3,0,Attached,1,,,Ranch
09663843,CLSD,3/7/2018,267000,1 Story,1961,2283,GREENVIEW,62,60062,1216,6,1,0,No,3,0,Detached,2.5,,,Ranch
09585892,CLSD,5/24/2017,269000,1 Story,1959,1684,Prairie,62,60062,1008,5,1,0,No,3,0,Attached,1,,,
09586210,CLSD,5/9/2017,270000,"Split Level, Tear Down",1965,1804,Highland,62,60062,1120,6,1,1,No,3,0,Detached,2,,,Colonial
09661379,CLSD,11/28/2017,270000,1 Story,1958,3414,Garden,62,60062,1008,6,1,1,No,3,0,Attached,2,,,Ranch
10005507,CLSD,10/4/2018,270000,1 Story,1946,1116,Dundee,62,60062,1765,7,2,0,No,3,0,Detached,2,,,
09707273,CLSD,9/15/2017,273000,1 Story,1948,2333,Illinois,62,60062,822,4,1,0,No,2,0,Detached,2,,,
09368685,CLSD,3/15/2017,275000,1 Story,1955,1800,Thornwood,62,60062,1372,7,1,1,No,3,0,,,,,Ranch
09497431,CLSD,4/28/2017,275000,1 Story,1951,1805,Oakwood,62,60062,1872,8,2,0,No,4,0,Attached,1,,,Ranch
09902328,CLSD,6/22/2018,275000,1.5 Story,1941,1023,Briarwood,62,60062,1904,8,2,0,No,4,0,Attached,1,,,
09959750,CLSD,10/15/2018,275000,Split Level,1958,1432,Wescott,62,60062,1230,6,2,0,Yes,3,0,Attached,1,,,Other
09991275,CLSD,11/9/2018,275000,1 Story,1959,1684,Central,62,60062,1040,8,2,0,No,3,0,Attached,2,,,Ranch
09606038,CLSD,5/31/2017,278000,1 Story,1953,1641,Dundee,62,60062,1419,7,1,0,No,3,0,Attached,1,,,Ranch
09753819,CLSD,11/6/2017,278500,1 Story,1956,1106,Meadow,62,60062,0,6,1,0,No,2,0,Detached,2,,,Ranch
09755360,CLSD,6/6/2018,279000,1 Story,1957,2069,Dundee,62,60062,1125,8,2,0,Yes,3,0,Attached,1,,,Ranch
09520861,CLSD,5/22/2017,280000,1.5 Story,1951,2436,WALTERS,62,60062,1115,6,1,1,Yes,2,0,Attached,1,,,Bi-Level
09715492,CLSD,12/22/2017,280000,1 Story,1949,1731,Walters,62,60062,1080,8,2,0,Yes,2,2,Attached,1,,,
09756679,CLSD,11/28/2017,280000,2 Stories,1953,4001,Walters,62,60062,2121,8,2,1,No,4,0,Detached,2,,,Cottage
10000594,CLSD,9/27/2018,280000,1 Story,1954,1943,THORNWOOD,62,60062,0,5,1,0,,3,0,Attached,1,,,Ranch
09521694,CLSD,11/1/2017,285000,1 Story,1952,2543,Illinois,62,60062,1000,5,1,0,No,2,0,Detached,2,,,Ranch
09618338,CLSD,9/7/2017,285000,1 Story,1953,844,Keystone,62,60062,1152,7,1,0,No,3,0,Attached,1,,,Ranch
09996456,CLSD,8/15/2018,285000,1 Story,1955,1729,Maple,62,60062,1237,7,1,0,No,3,0,Attached,1,,,Ranch
09221888,CLSD,4/7/2017,287000,Split Level,UNK,837,Bittersweet,62,60062,1600,7,2,0,Yes,3,0,Attached,1,,,
09873080,CLSD,4/26/2018,287000,1 Story,1955,1431,SUNSET RIDGE,62,60062,1073,6,2,0,Yes,3,0,,,3,,Ranch
09385310,CLSD,3/28/2017,288000,1 Story,1955,1733,FERNDALE,62,60062,1193,8,1,0,No,2,0,Attached,1,,,Ranch
09770141,CLSD,3/15/2018,295000,1.5 Story,UNK,2160,Shermer,62,60062,1880,7,2,0,No,4,0,Detached,2,,,Cape Cod
09843153,CLSD,4/5/2018,299000,1 Story,1954,1713,Dundee,62,60062,1168,6,2,0,No,3,0,Attached,1,,,Ranch
09865644,CLSD,4/11/2018,299000,1 Story,1951,1805,Oakwood,62,60062,1872,8,2,0,No,4,0,Attached,1,,,Ranch
10083624,CLSD,12/20/2018,299000,1 Story,1952,334,Chipili,62,60062,1409,8,2,0,Yes,3,0,,,2,,Ranch
09069463,CLSD,4/6/2017,300000,"2 Stories, Tear Down",1932,2143,Illinois,62,60062,1492,8,1,2,Yes,3,0,Attached,1,,,
09567640,CLSD,6/13/2017,300000,1 Story,1960,4040,Timberlane,62,60062,1440,6,1,1,No,3,0,Attached,2,,,Ranch
09640890,CLSD,10/17/2017,300000,Split Level,1965,1788,Highland,62,60062,1117,8,1,1,No,4,0,Attached,2,4,0,Tri-Level
10066925,CLSD,10/5/2018,300000,Split Level,1965,1804,Holly,62,60062,1711,8,2,0,No,3,0,Detached,2.5,,,Colonial
09561257,CLSD,5/4/2017,302000,Split Level,1961,440,Huehl,62,60062,1854,9,2,1,Yes,4,0,Detached,2,,,Bi-Level
09839299,CLSD,4/11/2018,303000,1 Story,1954,225,Hickory,62,60062,0,4,0,0,No,3,0,Detached,2,,,Bungalow
09779391,CLSD,3/27/2018,304000,Split Level,1955,1008,LONGAKER,62,60062,1139,8,2,0,No,4,0,,,2,,Bi-Level
09581273,CLSD,6/9/2017,305000,Split Level,1959,3590,Tamarind,62,60062,1208,7,2,0,Yes,3,0,,,3,,Contemporary
09974486,CLSD,2/22/2019,305000,1 Story,1956,4585,Forest View,62,60062,2408,6,2,1,Yes,3,0,Attached,2,,,Ranch
10109340,CLSD,2/22/2019,305000,1.5 Story,1948,1420,Sycamore,62,60062,1106,7,1,0,No,3,0,Detached,1,,,
09477472,CLSD,8/31/2017,307000,1 Story,1954,1721,Central,62,60062,1008,5,1,0,No,3,0,Detached,1.5,,,Ranch
09697479,CLSD,9/12/2017,307000,1 Story,1954,604,Marshall,62,60062,1068,8,1,0,No,3,0,Attached,1,,,Ranch
09573510,CLSD,4/21/2017,310000,2 Stories,1970,1829,Holly,62,60062,1978,8,2,1,No,4,0,Attached,2,2,,Other
09590788,CLSD,6/2/2017,310000,1 Story,1950,2049,Walnut,62,60062,994,5,1,0,Yes,2,0,Attached,2,2,,Ranch
09651833,CLSD,9/8/2017,310000,1 Story,1964,3135,Plum Island,62,60062,1769,8,2,0,No,3,0,Attached,2,,,Ranch
09698946,CLSD,11/28/2017,310000,2 Stories,1918,2329,Walters,62,60062,1134,6,2,0,No,3,0,Detached,3,3,,
09723350,CLSD,10/24/2017,310000,1 Story,1950,1871,Butternut,62,60062,1048,5,1,0,No,2,0,Detached,2,,,
09859232,CLSD,4/5/2018,310000,1 Story,1950,1382,WESTERN,62,60062,1365,5,2,0,No,3,0,Attached,2,,,Ranch
09874064,CLSD,5/1/2018,310000,Split Level,1966,1780,Highland,62,60062,1095,7,1,1,No,3,0,Detached,1,,,
10012850,CLSD,8/14/2018,310000,1 Story,1976,13,The Court Of Hidden Bay,62,60062,1642,6,2,0,No,2,0,Attached,2,,,Ranch
09670021,CLSD,10/11/2017,312000,2 Stories,1952,2140,Oak,62,60062,2342,7,3,1,No,4,0,Attached,1,,,
09404556,CLSD,5/30/2017,312600,1 Story,1964,1223,White Mountain,62,60062,1711,6,2,0,No,3,0,Attached,2,,,Ranch
09608445,CLSD,7/5/2017,313750,1 Story,1934,1530,Shag Bark,62,60062,0,7,2,0,No,3,0,Detached,1,,,
09505158,CLSD,4/28/2017,315000,1 Story,1951,2442,Walters,62,60062,0,5,1,0,No,2,0,Attached,1,,,Ranch
09672474,CLSD,9/21/2017,315000,1 Story,1955,1008,Dell,62,60062,1068,7,1,1,Yes,3,0,,,2,,Ranch
09820124,CLSD,2/9/2018,315000,1 Story,1956,1918,Redwood,62,60062,1105,7,2,0,Yes,3,0,,,1,,Ranch
09620759,CLSD,11/1/2017,316000,1 Story,1961,3446,Techny,62,60062,1619,7,1,1,No,3,0,Attached,2,,,
09695008,CLSD,10/2/2018,317000,1 Story,1947,2135,2nd,62,60062,0,7,1,1,No,3,0,Detached,2,,,Ranch
09508275,CLSD,4/4/2017,319000,1.5 Story,1956,237,Southgate,62,60062,0,7,2,0,Yes,3,0,Attached,1,,,Bi-Level
10116368,CLSD,11/26/2018,320000,1 Story,1953,1020,Butternut,62,60062,1846,8,2,0,No,3,0,Attached,1,,,
09494732,CLSD,5/26/2017,322500,1 Story,1952,2536,Oak,62,60062,1250,6,1,0,No,2,0,Detached,2,,,
09868437,CLSD,4/17/2018,325000,1 Story,1961,3446,Techny,62,60062,1619,7,1,1,No,3,0,Attached,2,,,
09481464,CLSD,4/21/2017,326000,2 Stories,1977,2605,QUAIL,62,60062,1987,8,2,1,No,4,0,Attached,2,2,,Colonial
09366631,CLSD,3/14/2017,330000,1 Story,1956,248,Linden,62,60062,2268,8,2,0,No,4,0,Attached,1,,,
09562239,CLSD,1/5/2018,330000,1.5 Story,1972,3435,Tamarind,62,60062,1900,9,2,1,Yes,3,0,Attached,2,,,
09633716,CLSD,7/24/2017,330000,1.5 Story,1954,306,Southgate,62,60062,1231,7,2,0,No,3,0,,,3,,Bi-Level
09741477,CLSD,10/16/2017,330000,1 Story,1978,12,Ct. of Hidden Wells,62,60062,1775,6,2,0,No,2,0,Attached,2,,,
09855880,CLSD,4/16/2018,330000,1 Story,1952,2120,Beechnut,62,60062,2400,9,2,1,,3,0,Attached,2.5,,,Ranch
09902747,CLSD,5/8/2018,330000,2 Stories,1976,2550,Cobblewood,62,60062,2600,8,2,1,No,3,0,Attached,2,,,Colonial
09705820,CLSD,1/31/2018,330760,Split Level,1962,1235,Sunset Ridge,62,60062,1800,9,2,1,Yes,4,0,Detached,2,2,,Tri-Level
09823086,CLSD,2/28/2018,331300,Split Level w/ Sub,1966,2639,Mulberry,62,60062,1928,9,2,1,No,4,0,Attached,2,,,Tri-Level
09803370,CLSD,1/4/2018,332500,Split Level,1970,205,Voltz,62,60062,0,8,2,1,Yes,4,0,,,4,,
09833559,CLSD,3/29/2018,334900,1 Story,1955,1033,Midway,62,60062,1072,8,2,0,Yes,3,1,Attached,1,,,Ranch
09517635,CLSD,11/30/2017,335000,1 Story,1948,2233,Illinois,62,60062,1651,6,1,1,No,3,0,Attached,1,,,
09794055,CLSD,2/15/2018,335000,1 Story,1950,930,Meadow,62,60062,1378,8,2,0,No,3,0,Detached,1,,,
09978642,CLSD,8/24/2018,335000,Split Level,1977,2025,Greenview,62,60062,1138,7,2,0,Yes,3,0,Attached,2.5,,,
09931579,CLSD,6/19/2018,336250,Split Level,1972,4645,FOREST VIEW,62,60062,1593,7,2,1,No,3,0,Attached,3,,,Bi-Level
09365947,CLSD,4/6/2017,338000,1 Story,1957,2043,Oakwood,62,60062,1498,6,1,1,No,3,0,Attached,2,,,Ranch
09706308,CLSD,10/2/2017,340000,1 Story,1984,225,Arrowwood,62,60062,1614,5,2,0,No,2,0,Attached,2,,,
09904347,CLSD,8/1/2018,340000,1.5 Story,1962,319,Park,62,60062,1900,8,2,0,No,3,0,Attached,1,,,Bi-Level
09757418,CLSD,11/14/2017,341250,1 Story,1958,1744,Walnut,62,60062,1368,7,1,0,No,2,0,Attached,2,,,
09784217,CLSD,12/19/2017,344000,Split Level,1962,304,Voltz,62,60062,0,7,2,0,Yes,3,0,Attached,1,,,Bi-Level
09746850,CLSD,1/12/2018,345000,1 Story,1986,3015,Keystone,62,60062,3019,8,2,0,No,3,0,Attached,2,,,Ranch
09571861,CLSD,6/13/2017,347000,1 Story,1954,901,Dell,62,60062,1072,9,2,0,Yes,3,1,Attached,1,,,Ranch
09798359,CLSD,2/8/2018,348000,1 Story,1957,1732,Highland,62,60062,1544,7,2,0,No,3,0,Detached,2,,,Ranch
09840477,CLSD,4/1/2018,348000,1 Story,1960,1685,Highland,62,60062,1797,7,2,1,,3,0,Attached,2,1,,Ranch
09245428,CLSD,4/17/2017,350000,2 Stories,1972,3220,Old Mill,62,60062,2500,8,2,1,No,3,0,Attached,2,,,
09583186,CLSD,8/10/2017,350000,1 Story,1951,1423,Sycamore,62,60062,1116,6,1,0,No,3,0,Attached,1,,,Ranch
09641893,CLSD,6/28/2018,350000,1.5 Story,1963,3723,Walters,62,60062,1704,8,3,0,No,4,0,Attached,2,,,
09720549,CLSD,11/2/2017,350000,1.5 Story,1959,854,Fair,62,60062,1094,6,2,0,Yes,3,0,Attached,2.5,,,Bi-Level
09847362,CLSD,3/8/2018,350000,1 Story,1982,4504,Lindenwood,62,60062,1943,8,2,0,No,2,0,Attached,2,,,Ranch
10060692,CLSD,10/15/2018,350000,1 Story,1958,2110,Beechnut,62,60062,1288,6,1,0,No,3,0,Attached,2,,,
09502068,CLSD,4/3/2017,355000,1 Story,1984,4560,Lindenwood,62,60062,1906,6,2,0,No,3,0,Attached,2,,,Ranch
09583932,CLSD,10/20/2017,355000,2 Stories,1916,2043,WALTERS,62,60062,1650,11,3,0,Yes,3,1,Detached,2,,,Bungalow
09738281,CLSD,11/7/2017,358000,Split Level,1956,1525,Jeffrey,62,60062,1215,7,2,0,,3,0,Attached,2,,,Bungalow
09844631,CLSD,10/1/2018,358000,1 Story,1977,12,The Court Of Hidden Bay,62,60062,1865,6,2,0,No,3,0,Attached,2,,,Ranch
09588242,CLSD,7/21/2017,359000,1 Story,1951,1710,Oak,62,60062,0,7,1,1,No,3,0,Detached,1.5,,,Ranch
09764973,CLSD,2/1/2018,359000,1 Story,1951,1919,Glendale,62,60062,1063,7,1,0,No,2,0,Detached,2,,,Ranch
09486788,CLSD,6/19/2017,360000,1 Story,1951,1357,westwood,62,60062,1357,6,2,0,Yes,3,0,Attached,2,,,Ranch
09495684,CLSD,3/31/2017,360000,1 Story,1951,2120,Cargill,62,60062,1415,5,1,0,No,2,0,Detached,2,,,Ranch
09635998,CLSD,10/6/2017,360000,1 Story,1956,4055,Ridgeland,62,60062,1591,10,3,0,Yes,3,1,Attached,2.5,,,Ranch
09685145,CLSD,8/22/2017,360000,1 Story,1955,306,Forestway,62,60062,1114,7,2,0,Yes,3,0,,,4,1114,Ranch
09727695,CLSD,12/12/2017,360000,1 Story,1964,920,Bittersweet,62,60062,2100,7,2,0,,2,0,Attached,2,,,Ranch
09805356,CLSD,1/22/2018,360000,2 Stories,1962,603,Greenwood,62,60062,2879,8,2,0,No,4,0,Detached,1,,,
09899491,CLSD,6/14/2018,360000,2 Stories,1975,1,The Court Of Muirwood,62,60062,1895,10,2,1,No,4,0,Attached,2,,,Cape Cod
09992352,CLSD,10/11/2018,360000,2 Stories,1977,4,The Court Of Charlwood,62,60062,1804,8,2,1,No,3,0,Attached,2,,,
10157251,CLSD,2/14/2019,362000,1 Story,1980,302,Buckthorn,62,60062,2302,6,2,0,No,2,0,Attached,2,,,
09872632,CLSD,4/19/2018,362500,1 Story,1954,1044,Midway,62,60062,1400,7,2,0,Yes,3,0,Detached,1.5,,,Ranch
